"id","city","temperature","wind_speed","condition","timestamp"
328,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:39:37.837752"
329,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:39:40.652079"
330,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:39:43.34042"
331,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:39:46.237587"
332,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:39:48.499928"
333,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:39:49.477112"
334,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:39:50.298326"
335,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:39:51.448273"
336,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:39:52.140584"
337,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:39:52.505513"
338,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:39:52.772227"
339,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:39:53.118779"
340,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:39:53.396496"
341,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:39:53.809529"
342,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:39:54.079658"
343,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:39:54.41424"
344,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:39:54.731888"
345,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:39:55.014473"
346,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:39:55.294185"
347,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:39:55.563085"
348,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:39:55.844995"
349,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:39:56.138904"
350,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:39:56.508611"
351,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:39:56.776464"
352,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:39:57.248525"
353,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:39:57.648765"
354,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:39:57.922052"
355,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:39:58.274232"
356,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:39:58.557666"
357,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:39:58.828181"
358,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:39:59.114523"
359,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:39:59.371122"
360,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:39:59.65526"
361,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:40:04.213332"
362,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:40:07.286259"
363,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:40:09.954117"
364,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:40:11.794427"
365,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:40:12.822829"
366,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:40:13.946475"
367,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:40:14.465278"
368,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:40:15.551994"
369,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:40:16.60644"
370,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:40:17.83553"
371,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:40:18.552712"
372,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:40:19.683853"
373,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:40:20.949805"
374,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:40:21.948081"
375,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:40:23.058383"
376,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:40:23.980381"
377,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:40:25.924484"
378,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:40:28.593545"
379,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:40:29.715504"
380,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:40:30.565071"
381,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:40:31.665866"
382,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:40:32.894799"
383,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:40:34.225901"
384,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:40:35.659847"
385,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:40:37.099357"
386,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:40:38.93529"
387,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:40:39.956259"
388,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:40:41.29425"
389,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:40:43.756904"
390,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:40:44.976936"
391,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:40:46.204333"
392,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:40:47.433526"
393,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:40:48.865278"
394,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:40:49.995123"
395,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:40:51.184299"
396,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:40:52.009076"
397,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:40:52.998504"
398,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:40:53.870921"
399,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:40:54.18611"
400,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:40:54.675581"
401,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:40:55.03933"
402,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:40:55.323482"
403,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:40:57.104916"
404,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:40:57.446715"
405,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:40:57.728446"
406,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:40:58.525166"
407,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:40:59.887228"
408,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:41:00.949914"
409,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:41:02.654029"
410,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:41:04.024725"
411,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:41:05.454547"
412,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:41:06.887867"
413,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:41:09.040176"
414,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:41:10.371166"
415,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:41:11.501164"
416,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:41:13.237313"
417,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:41:14.567787"
418,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:41:15.886319"
419,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:41:17.029168"
420,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:41:17.963575"
421,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:41:19.382611"
422,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:41:20.200606"
423,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:41:20.820928"
424,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:41:21.840756"
425,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:41:23.174736"
426,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:41:24.606416"
427,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:41:26.246632"
428,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:41:27.854785"
429,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:41:43.855207"
430,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:41:46.312195"
431,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:41:47.866242"
432,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:41:48.85442"
433,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:41:49.736722"
434,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:41:50.615059"
435,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:41:51.63831"
436,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:41:52.307059"
437,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:41:52.681775"
438,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:41:52.948267"
439,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:41:54.207137"
440,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:41:54.487886"
441,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:41:54.771781"
442,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:41:55.145623"
443,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:41:55.446425"
444,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:41:55.730735"
445,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:41:56.133817"
446,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:41:56.395728"
447,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:41:56.674464"
448,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:41:57.088418"
449,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:41:57.701352"
450,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:41:58.064144"
451,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:41:58.473742"
452,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:41:58.743835"
453,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:41:59.051832"
454,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:41:59.367927"
455,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:42:02.945135"
456,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:42:03.232289"
457,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:42:03.488564"
458,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:42:03.788724"
459,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:42:04.093238"
460,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:42:04.362771"
461,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:42:04.679319"
462,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:42:04.95149"
463,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:42:05.228167"
464,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:42:05.589859"
465,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:42:05.876348"
466,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:42:06.194813"
467,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:42:06.503391"
468,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:42:12.964826"
469,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:42:13.275117"
470,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:42:13.537977"
471,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:42:13.847732"
472,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:42:15.141975"
473,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:42:15.547931"
474,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:42:15.837185"
475,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:42:16.122119"
476,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:42:16.475929"
477,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:42:16.740993"
478,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:42:18.336797"
479,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:42:18.65158"
480,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:42:19.076156"
481,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:42:23.519271"
482,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:42:25.024629"
483,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:42:25.902572"
484,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:42:26.225139"
485,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:42:26.581116"
486,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:42:26.924428"
487,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:42:27.198159"
488,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:42:27.468563"
489,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:42:27.720453"
490,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:42:27.99922"
491,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:42:28.320472"
492,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:42:28.700938"
493,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:42:28.946085"
494,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:42:33.842381"
495,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:42:34.751041"
496,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:42:35.883697"
497,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:42:37.865241"
498,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:42:38.692383"
499,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:42:39.67206"
500,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:42:40.705979"
501,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:42:41.616175"
502,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:42:42.158094"
503,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:42:42.425874"
504,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:42:42.721725"
505,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:42:42.994803"
506,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:42:43.281411"
507,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:42:43.59983"
508,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:42:43.866298"
509,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:42:44.193675"
510,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:42:44.556415"
511,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:42:44.846085"
512,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:42:45.111066"
513,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:42:45.382205"
514,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:42:45.696676"
515,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:42:45.946344"
516,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:42:46.218634"
517,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:42:46.539306"
518,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:42:46.853369"
519,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:42:47.174269"
520,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:42:53.614522"
521,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:42:53.999312"
522,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:42:55.43395"
523,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:42:56.006011"
524,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:42:57.486167"
525,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:42:59.306366"
526,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:43:00.118181"
527,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:43:01.411731"
528,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:43:02.717281"
529,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:43:04.101879"
530,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:43:04.717181"
531,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:43:05.838512"
532,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:43:06.138609"
533,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:43:06.406827"
534,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:43:06.665916"
535,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:43:06.921862"
536,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:43:07.215779"
537,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:43:07.502199"
538,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:43:07.931491"
539,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:43:08.233142"
540,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:43:08.551589"
541,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:43:08.977184"
542,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:43:09.333218"
543,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:43:09.59741"
544,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:43:09.884476"
545,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:43:10.5297"
546,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:43:14.583005"
547,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:43:15.711839"
548,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:43:17.05151"
549,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:43:17.973343"
550,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:43:19.090096"
551,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:43:20.188427"
552,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:43:20.913199"
553,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:43:21.650175"
554,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:43:22.059143"
555,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:43:22.336394"
556,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:43:22.616635"
557,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:43:22.899884"
558,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:43:23.189102"
559,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:43:23.788039"
560,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:43:24.064014"
561,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:43:24.346229"
562,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:43:24.645495"
563,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:43:25.217551"
564,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:43:25.58186"
565,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:43:25.848743"
566,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:43:26.240632"
567,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:43:26.600184"
568,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:43:27.981033"
569,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:43:29.949958"
570,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:43:30.866485"
571,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:43:32.402942"
572,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:43:34.667451"
573,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:43:36.585674"
574,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:43:37.31781"
575,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:43:38.648457"
576,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:43:39.54137"
577,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:43:41.111109"
578,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:43:42.234502"
579,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:43:43.671198"
580,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:43:44.58939"
581,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:43:45.838045"
582,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:43:47.4551"
583,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:43:48.588822"
584,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:43:50.301285"
585,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:43:51.239275"
586,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:43:51.997746"
587,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:43:52.263571"
588,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:43:52.538658"
589,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:43:53.11354"
590,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:43:53.44949"
591,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:43:53.739375"
592,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:43:54.042988"
593,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:43:54.304324"
594,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:43:54.56475"
595,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:43:54.819218"
596,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:43:55.149786"
597,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:43:55.404436"
598,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:43:55.703827"
599,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:43:56.364875"
600,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:43:56.620074"
601,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:43:56.95333"
602,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:43:57.847185"
603,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:43:58.10766"
604,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:43:58.499528"
605,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:43:59.073047"
606,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:43:59.397458"
607,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:43:59.652018"
608,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:43:59.900949"
609,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:44:00.166742"
610,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:44:00.506649"
611,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:44:03.941118"
612,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:44:05.272518"
613,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:44:06.199042"
614,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:44:07.632192"
615,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:44:08.140556"
616,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:44:09.228878"
617,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:44:10.132879"
618,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:44:10.684851"
619,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:44:11.831099"
620,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:44:12.95748"
621,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:44:14.289138"
622,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:44:15.855889"
623,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:44:16.647734"
624,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:44:18.178114"
625,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:44:19.991132"
626,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:44:21.047106"
627,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:44:22.061267"
628,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:44:23.70679"
629,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:44:25.653683"
630,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:44:26.983653"
631,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:44:28.211934"
632,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:44:29.648463"
633,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:44:30.672461"
634,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:44:31.855571"
635,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:44:33.881096"
636,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:44:35.377963"
637,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:44:36.303044"
638,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:44:37.429424"
639,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:44:38.660919"
640,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:44:39.783076"
641,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:44:40.827889"
642,"Abovyan",10.2,6.2,"Mild 🌤","2026-03-19 11:44:41.423064"
643,"Kapan",11.4,9.6,"Mild 🌤","2026-03-19 11:44:42.938782"
644,"Goris",8.3,12.7,"Cold ❄️","2026-03-19 11:44:43.194877"
645,"Sevan",6.5,8.4,"Cold ❄️","2026-03-19 11:44:43.60682"
646,"Ijevan",9.6,10.3,"Cold ❄️","2026-03-19 11:44:44.664288"
647,"Armavir",14.9,10.6,"Mild 🌤","2026-03-19 11:44:45.822667"
648,"Artashat",16.4,18.0,"Mild 🌤","2026-03-19 11:44:47.053512"
649,"Sisian",9.6,15.1,"Cold ❄️","2026-03-19 11:44:48.182852"
650,"Yerevan",14.7,3.0,"Mild 🌤","2026-03-19 11:44:49.021483"
651,"Gyumri",7.7,6.1,"Cold ❄️","2026-03-19 11:44:49.716929"
652,"Vanadzor",8.8,12.6,"Cold ❄️","2026-03-19 11:44:50.030528"
653,"Dilijan",10.6,11.6,"Mild 🌤","2026-03-19 11:44:50.319798"
654,"Hrazdan",8.4,3.8,"Cold ❄️","2026-03-19 11:44:50.695769"
